WKT,longitude,latitude,AVS,Unique_ID,nam,laa,adm_code,Loc ID,DEM
"POLYGON ((140.224999999989 35.233333333333,140.233333333322 35.233333333333,140.233333333322 35.2416666666663,140.224999999989 35.2416666666663,140.224999999989 35.233333333333))",140.229166666655,35.2374999999996,469,259794,Chiba Ken,Otaki Machi,12441,1402292352375,90
"POLYGON ((140.283333333322 35.233333333333,140.291666666656 35.233333333333,140.291666666656 35.2416666666663,140.283333333322 35.2416666666663,140.283333333322 35.233333333333))",140.287499999989,35.2374999999996,415,259795,Chiba Ken,Katsuura Shi,12218,1402875352375,98
"POLYGON ((140.274999999989 35.233333333333,140.283333333322 35.233333333333,140.283333333322 35.2416666666663,140.274999999989 35.2416666666663,140.274999999989 35.233333333333))",140.279166666655,35.2374999999996,396,259796,Chiba Ken,Katsuura Shi,12218,1402792352375,153
"POLYGON ((140.266666666656 35.233333333333,140.274999999989 35.233333333333,140.274999999989 35.2416666666663,140.266666666656 35.2416666666663,140.266666666656 35.233333333333))",140.270833333322,35.2374999999996,396,259797,Chiba Ken,Otaki Machi,12441,1402708352375,168
"POLYGON ((140.258333333322 35.233333333333,140.266666666656 35.233333333333,140.266666666656 35.2416666666663,140.258333333322 35.2416666666663,140.258333333322 35.233333333333))",140.262499999989,35.2374999999996,468,259798,Chiba Ken,Otaki Machi,12441,1402625352375,108
"POLYGON ((140.316666666656 35.233333333333,140.324999999989 35.233333333333,140.324999999989 35.2416666666663,140.316666666656 35.2416666666663,140.316666666656 35.233333333333))",140.320833333322,35.2374999999996,416,259799,Chiba Ken,Isumi Shi,12238,1403208352375,99
"POLYGON ((140.308333333322 35.233333333333,140.316666666656 35.233333333333,140.316666666656 35.2416666666663,140.308333333322 35.2416666666663,140.308333333322 35.233333333333))",140.312499999989,35.2374999999996,466,259800,Chiba Ken,Isumi Shi,12238,1403125352375,52
"POLYGON ((140.299999999989 35.233333333333,140.308333333322 35.233333333333,140.308333333322 35.2416666666663,140.299999999989 35.2416666666663,140.299999999989 35.233333333333))",140.304166666656,35.2374999999996,415,259801,Chiba Ken,Isumi Shi,12238,1403042352375,107
"POLYGON ((140.291666666656 35.233333333333,140.299999999989 35.233333333333,140.299999999989 35.2416666666663,140.291666666656 35.2416666666663,140.291666666656 35.233333333333))",140.295833333322,35.2374999999996,415,259802,Chiba Ken,Isumi Shi,12238,1402958352375,146
"POLYGON ((140.349999999989 35.233333333333,140.358333333322 35.233333333333,140.358333333322 35.2416666666663,140.349999999989 35.2416666666663,140.349999999989 35.233333333333))",140.354166666655,35.2374999999996,396,259803,Chiba Ken,Isumi Shi,12238,1403542352375,21
"POLYGON ((140.341666666656 35.233333333333,140.349999999989 35.233333333333,140.349999999989 35.2416666666663,140.341666666656 35.2416666666663,140.341666666656 35.233333333333))",140.345833333323,35.2374999999996,396,259804,Chiba Ken,Isumi Shi,12238,1403458352375,95
"POLYGON ((140.333333333322 35.233333333333,140.341666666656 35.233333333333,140.341666666656 35.2416666666663,140.333333333322 35.2416666666663,140.333333333322 35.233333333333))",140.337499999989,35.2374999999996,416,259805,Chiba Ken,Isumi Shi,12238,1403375352375,101
"POLYGON ((140.324999999989 35.233333333333,140.333333333322 35.233333333333,140.333333333322 35.2416666666663,140.324999999989 35.2416666666663,140.324999999989 35.233333333333))",140.329166666656,35.2374999999996,416,259806,Chiba Ken,Isumi Shi,12238,1403292352375,109
"POLYGON ((140.383333333322 35.233333333333,140.391666666656 35.233333333333,140.391666666656 35.2416666666663,140.383333333322 35.2416666666663,140.383333333322 35.233333333333))",140.387499999989,35.2374999999996,194,259807,Chiba Ken,Isumi Shi,12238,1403875352375,10
"POLYGON ((140.374999999989 35.233333333333,140.383333333322 35.233333333333,140.383333333322 35.2416666666663,140.374999999989 35.2416666666663,140.374999999989 35.233333333333))",140.379166666656,35.2374999999996,449,259808,Chiba Ken,Isumi Shi,12238,1403792352375,16
"POLYGON ((140.366666666656 35.233333333333,140.374999999989 35.233333333333,140.374999999989 35.2416666666663,140.366666666656 35.2416666666663,140.366666666656 35.233333333333))",140.370833333322,35.2374999999996,416,259809,Chiba Ken,Isumi Shi,12238,1403708352375,61
"POLYGON ((140.358333333322 35.233333333333,140.366666666656 35.233333333333,140.366666666656 35.2416666666663,140.358333333322 35.2416666666663,140.358333333322 35.233333333333))",140.362499999989,35.2374999999996,444,259810,Chiba Ken,Isumi Shi,12238,1403625352375,48
"POLYGON ((140.399999999989 35.233333333333,140.408333333322 35.233333333333,140.408333333322 35.2416666666663,140.399999999989 35.2416666666663,140.399999999989 35.233333333333))",140.404166666655,35.2374999999996,600,259811,Chiba Ken,Isumi Shi,12238,1404042352375,31
"POLYGON ((140.391666666656 35.233333333333,140.399999999989 35.233333333333,140.399999999989 35.2416666666663,140.391666666656 35.2416666666663,140.391666666656 35.233333333333))",140.395833333323,35.2374999999996,194,259812,Chiba Ken,Isumi Shi,12238,1403958352375,41
"POLYGON ((139.883333333323 35.233333333333,139.891666666656 35.233333333333,139.891666666656 35.2416666666663,139.883333333323 35.2416666666663,139.883333333323 35.233333333333))",139.88749999999,35.2374999999996,438,259913,Chiba Ken,Futtsu Shi,12226,1398875352375,69
"POLYGON ((139.874999999989 35.233333333333,139.883333333323 35.233333333333,139.883333333323 35.2416666666663,139.874999999989 35.2416666666663,139.874999999989 35.233333333333))",139.879166666656,35.2374999999996,366,259914,Chiba Ken,Futtsu Shi,12226,1398792352375,40
"POLYGON ((139.866666666656 35.233333333333,139.874999999989 35.233333333333,139.874999999989 35.2416666666663,139.866666666656 35.2416666666663,139.866666666656 35.233333333333))",139.870833333322,35.2374999999996,366,259915,Chiba Ken,Futtsu Shi,12226,1398708352375,6
"POLYGON ((139.916666666656 35.233333333333,139.924999999989 35.233333333333,139.924999999989 35.2416666666663,139.916666666656 35.2416666666663,139.916666666656 35.233333333333))",139.920833333322,35.2374999999996,407,259917,Chiba Ken,Futtsu Shi,12226,1399208352375,186
"POLYGON ((139.908333333323 35.233333333333,139.916666666656 35.233333333333,139.916666666656 35.2416666666663,139.908333333323 35.2416666666663,139.908333333323 35.233333333333))",139.912499999989,35.2374999999996,464,259918,Chiba Ken,Futtsu Shi,12226,1399125352375,111
"POLYGON ((139.899999999989 35.233333333333,139.908333333323 35.233333333333,139.908333333323 35.2416666666663,139.899999999989 35.2416666666663,139.899999999989 35.233333333333))",139.904166666656,35.2374999999996,456,259919,Chiba Ken,Futtsu Shi,12226,1399042352375,178
"POLYGON ((139.891666666656 35.233333333333,139.899999999989 35.233333333333,139.899999999989 35.2416666666663,139.891666666656 35.2416666666663,139.891666666656 35.233333333333))",139.895833333322,35.2374999999996,456,259920,Chiba Ken,Futtsu Shi,12226,1398958352375,71
"POLYGON ((139.949999999989 35.233333333333,139.958333333323 35.233333333333,139.958333333323 35.2416666666663,139.949999999989 35.2416666666663,139.949999999989 35.233333333333))",139.954166666656,35.2374999999996,459,259921,Chiba Ken,Futtsu Shi,12226,1399542352375,122
"POLYGON ((139.941666666656 35.233333333333,139.949999999989 35.233333333333,139.949999999989 35.2416666666663,139.941666666656 35.2416666666663,139.941666666656 35.233333333333))",139.945833333322,35.2374999999996,459,259922,Chiba Ken,Futtsu Shi,12226,1399458352375,96
"POLYGON ((139.933333333323 35.233333333333,139.941666666656 35.233333333333,139.941666666656 35.2416666666663,139.933333333323 35.2416666666663,139.933333333323 35.233333333333))",139.937499999989,35.2374999999996,458,259923,Chiba Ken,Futtsu Shi,12226,1399375352375,124
"POLYGON ((139.924999999989 35.233333333333,139.933333333323 35.233333333333,139.933333333323 35.2416666666663,139.924999999989 35.2416666666663,139.924999999989 35.233333333333))",139.929166666656,35.2374999999996,407,259924,Chiba Ken,Futtsu Shi,12226,1399292352375,134
"POLYGON ((139.983333333323 35.233333333333,139.991666666656 35.233333333333,139.991666666656 35.2416666666663,139.983333333323 35.2416666666663,139.983333333323 35.233333333333))",139.987499999989,35.2374999999996,396,259925,Chiba Ken,Kimitsu Shi,12225,1399875352375,67
"POLYGON ((139.974999999989 35.233333333333,139.983333333323 35.233333333333,139.983333333323 35.2416666666663,139.974999999989 35.2416666666663,139.974999999989 35.233333333333))",139.979166666656,35.2374999999996,454,259926,Chiba Ken,Kimitsu Shi,12225,1399792352375,128
"POLYGON ((139.966666666656 35.233333333333,139.974999999989 35.233333333333,139.974999999989 35.2416666666663,139.966666666656 35.2416666666663,139.966666666656 35.233333333333))",139.970833333323,35.2374999999996,454,259927,Chiba Ken,Futtsu Shi,12226,1399708352375,102
"POLYGON ((139.958333333323 35.233333333333,139.966666666656 35.233333333333,139.966666666656 35.2416666666663,139.958333333323 35.2416666666663,139.958333333323 35.233333333333))",139.96249999999,35.2374999999996,498,259928,Chiba Ken,Futtsu Shi,12226,1399625352375,133
"POLYGON ((140.016666666656 35.233333333333,140.024999999989 35.233333333333,140.024999999989 35.2416666666663,140.016666666656 35.2416666666663,140.016666666656 35.233333333333))",140.020833333323,35.2374999999996,402,259929,Chiba Ken,Kimitsu Shi,12225,1400208352375,147
"POLYGON ((140.008333333323 35.233333333333,140.016666666656 35.233333333333,140.016666666656 35.2416666666663,140.008333333323 35.2416666666663,140.008333333323 35.233333333333))",140.01249999999,35.2374999999996,413,259930,Chiba Ken,Kimitsu Shi,12225,1400125352375,155
"POLYGON ((139.999999999989 35.233333333333,140.008333333323 35.233333333333,140.008333333323 35.2416666666663,139.999999999989 35.2416666666663,139.999999999989 35.233333333333))",140.004166666656,35.2374999999996,394,259931,Chiba Ken,Kimitsu Shi,12225,1400042352375,125
"POLYGON ((139.991666666656 35.233333333333,139.999999999989 35.233333333333,139.999999999989 35.2416666666663,139.991666666656 35.2416666666663,139.991666666656 35.233333333333))",139.995833333322,35.2374999999996,399,259932,Chiba Ken,Kimitsu Shi,12225,1399958352375,73
"POLYGON ((140.049999999989 35.233333333333,140.058333333323 35.233333333333,140.058333333323 35.2416666666663,140.049999999989 35.2416666666663,140.049999999989 35.233333333333))",140.054166666656,35.2374999999996,398,259933,Chiba Ken,Kimitsu Shi,12225,1400542352375,168
"POLYGON ((140.041666666656 35.233333333333,140.049999999989 35.233333333333,140.049999999989 35.2416666666663,140.041666666656 35.2416666666663,140.041666666656 35.233333333333))",140.045833333322,35.2374999999996,398,259934,Chiba Ken,Kimitsu Shi,12225,1400458352375,128
"POLYGON ((140.033333333323 35.233333333333,140.041666666656 35.233333333333,140.041666666656 35.2416666666663,140.033333333323 35.2416666666663,140.033333333323 35.233333333333))",140.03749999999,35.2374999999996,409,259935,Chiba Ken,Kimitsu Shi,12225,1400375352375,102
"POLYGON ((140.024999999989 35.233333333333,140.033333333323 35.233333333333,140.033333333323 35.2416666666663,140.024999999989 35.2416666666663,140.024999999989 35.233333333333))",140.029166666656,35.2374999999996,402,259936,Chiba Ken,Kimitsu Shi,12225,1400292352375,127
"POLYGON ((140.083333333322 35.233333333333,140.091666666656 35.233333333333,140.091666666656 35.2416666666663,140.083333333322 35.2416666666663,140.083333333322 35.233333333333))",140.087499999989,35.2374999999996,436,259937,Chiba Ken,Kimitsu Shi,12225,1400875352375,135
"POLYGON ((140.074999999989 35.233333333333,140.083333333322 35.233333333333,140.083333333322 35.2416666666663,140.074999999989 35.2416666666663,140.074999999989 35.233333333333))",140.079166666656,35.2374999999996,449,259938,Chiba Ken,Kimitsu Shi,12225,1400792352375,89
"POLYGON ((140.066666666656 35.233333333333,140.074999999989 35.233333333333,140.074999999989 35.2416666666663,140.066666666656 35.2416666666663,140.066666666656 35.233333333333))",140.070833333322,35.2374999999996,418,259939,Chiba Ken,Kimitsu Shi,12225,1400708352375,126
"POLYGON ((140.058333333323 35.233333333333,140.066666666656 35.233333333333,140.066666666656 35.2416666666663,140.058333333323 35.2416666666663,140.058333333323 35.233333333333))",140.062499999989,35.2374999999996,396,259940,Chiba Ken,Kimitsu Shi,12225,1400625352375,114
"POLYGON ((139.874999999989 35.2416666666663,139.883333333323 35.2416666666663,139.883333333323 35.2499999999996,139.874999999989 35.2499999999996,139.874999999989 35.2416666666663))",139.879166666656,35.245833333333,351,260775,Chiba Ken,Futtsu Shi,12226,1398792352458,29
"POLYGON ((139.866666666656 35.2416666666663,139.874999999989 35.2416666666663,139.874999999989 35.2499999999996,139.866666666656 35.2499999999996,139.866666666656 35.2416666666663))",139.870833333322,35.2458333333329,305,260776,Chiba Ken,Futtsu Shi,12226,1398708352458,58
"POLYGON ((139.858333333323 35.2416666666663,139.866666666656 35.2416666666663,139.866666666656 35.2499999999996,139.858333333323 35.2499999999996,139.858333333323 35.2416666666663))",139.86249999999,35.245833333333,327,260777,Chiba Ken,Futtsu Shi,12226,1398625352458,0
"POLYGON ((139.908333333323 35.2416666666663,139.916666666656 35.2416666666663,139.916666666656 35.2499999999996,139.908333333323 35.2499999999996,139.908333333323 35.2416666666663))",139.91249999999,35.2458333333329,441,260779,Chiba Ken,Futtsu Shi,12226,1399125352458,185
"POLYGON ((139.899999999989 35.2416666666663,139.908333333323 35.2416666666663,139.908333333323 35.2499999999996,139.899999999989 35.2499999999996,139.899999999989 35.2416666666663))",139.904166666656,35.245833333333,379,260780,Chiba Ken,Futtsu Shi,12226,1399042352458,176
"POLYGON ((139.891666666656 35.2416666666663,139.899999999989 35.2416666666663,139.899999999989 35.2499999999996,139.891666666656 35.2499999999996,139.891666666656 35.2416666666663))",139.895833333323,35.2458333333329,379,260781,Chiba Ken,Futtsu Shi,12226,1398958352458,68
"POLYGON ((139.883333333323 35.2416666666663,139.891666666656 35.2416666666663,139.891666666656 35.2499999999996,139.883333333323 35.2499999999996,139.883333333323 35.2416666666663))",139.88749999999,35.245833333333,385,260782,Chiba Ken,Futtsu Shi,12226,1398875352458,51
"POLYGON ((139.941666666656 35.2416666666663,139.949999999989 35.2416666666663,139.949999999989 35.2499999999996,139.941666666656 35.2499999999996,139.941666666656 35.2416666666663))",139.945833333322,35.245833333333,447,260783,Chiba Ken,Futtsu Shi,12226,1399458352458,261
"POLYGON ((139.933333333323 35.2416666666663,139.941666666656 35.2416666666663,139.941666666656 35.2499999999996,139.933333333323 35.2499999999996,139.933333333323 35.2416666666663))",139.93749999999,35.2458333333329,438,260784,Chiba Ken,Futtsu Shi,12226,1399375352458,262
"POLYGON ((139.924999999989 35.2416666666663,139.933333333323 35.2416666666663,139.933333333323 35.2499999999996,139.924999999989 35.2499999999996,139.924999999989 35.2416666666663))",139.929166666656,35.245833333333,433,260785,Chiba Ken,Futtsu Shi,12226,1399292352458,268
"POLYGON ((139.916666666656 35.2416666666663,139.924999999989 35.2416666666663,139.924999999989 35.2499999999996,139.916666666656 35.2499999999996,139.916666666656 35.2416666666663))",139.920833333323,35.2458333333329,433,260786,Chiba Ken,Futtsu Shi,12226,1399208352458,221
"POLYGON ((139.974999999989 35.2416666666663,139.983333333323 35.2416666666663,139.983333333323 35.2499999999996,139.974999999989 35.2499999999996,139.974999999989 35.2416666666663))",139.979166666656,35.245833333333,492,260787,Chiba Ken,Kimitsu Shi,12225,1399792352458,143
"POLYGON ((139.966666666656 35.2416666666663,139.974999999989 35.2416666666663,139.974999999989 35.2499999999996,139.966666666656 35.2499999999996,139.966666666656 35.2416666666663))",139.970833333323,35.245833333333,492,260788,Chiba Ken,Kimitsu Shi,12225,1399708352458,163
